"Ciudad de Mexico","Acapulco","Campeche","Cancun","Chichen Itza","Chihuahua","Cozumel","Cuernavaca","Guadalajara","Hermosillo","Isla Mujeres","Ixtapa Zihuatanejo","La Paz","Los Cabos","Merida","Monterrey","Morelia","Nuevo Vallarta","Oaxaca de Juarez","Playa del Carmen","Puebla","Puerto Vallarta","Queretaro","San Luis Potosi","San Miguel de Allende","Taxco","Tequila","Tlaxcala","Tuxtla Gutierrez","Villahermosa","Zacatecas","fecha"
2960,102,123,144,0,21,6,69,217,149,0,27,22,25,200,367,48,35,77,59,371,56,253,224,25,20,2,26,44,336,31,2021-08-25
2919,75,104,103,0,30,2,88,216,119,1,15,10,19,222,332,81,36,50,40,374,45,262,187,26,16,1,22,42,391,29,2021-08-26
2986,32,97,91,0,12,5,108,171,137,0,22,12,18,206,282,58,52,57,48,341,48,298,212,31,5,0,16,49,375,33,2021-08-27
1535,5,56,59,1,8,3,24,92,62,0,6,3,7,72,95,24,14,28,23,191,21,76,126,15,4,1,14,18,289,13,2021-08-28
614,9,29,74,0,9,0,10,58,53,1,8,4,12,45,92,25,6,35,18,172,13,77,47,10,0,1,7,15,95,3,2021-08-29
3011,54,120,124,0,30,7,76,218,148,0,20,18,28,257,332,53,8,65,36,317,41,284,168,30,9,1,21,58,482,35,2021-08-30
2449,26,96,102,0,27,7,64,218,88,2,19,20,14,273,284,59,30,79,38,378,37,262,151,37,14,2,20,38,492,25,2021-08-31
2300,52,102,98,0,16,9,47,206,128,1,15,13,26,232,244,44,33,83,22,275,35,232,177,16,8,4,15,34,404,21,2021-09-01
2285,33,64,90,1,35,5,55,213,105,0,10,24,20,206,217,47,8,67,25,287,38,209,137,28,6,8,22,35,381,26,2021-09-02
2332,49,47,102,0,20,11,64,185,95,0,18,16,7,233,181,34,27,69,16,345,36,219,143,14,10,5,15,30,340,23,2021-09-03
1256,11,29,56,0,7,6,31,56,50,0,2,1,4,70,60,22,8,43,15,160,14,96,96,12,2,0,8,20,338,8,2021-09-04
568,9,40,43,0,2,2,27,59,27,0,4,1,1,46,46,18,5,29,15,99,16,69,33,12,2,2,12,11,63,4,2021-09-05
2470,38,63,110,0,32,6,93,281,93,0,16,16,14,282,208,57,21,61,25,403,26,254,157,26,18,5,31,49,460,19,2021-09-06
1981,23,52,74,0,22,5,79,218,97,1,13,7,15,178,197,58,14,54,25,341,25,185,146,33,11,3,25,19,348,10,2021-09-07
1760,7,45,81,1,19,8,77,171,82,0,12,2,19,242,177,53,5,32,11,312,19,199,140,25,15,1,13,22,331,20,2021-09-08
1898,12,50,49,1,22,5,69,188,88,0,6,18,5,235,166,41,7,36,21,369,17,174,138,13,5,0,18,20,305,17,2021-09-09
1872,29,43,63,0,15,1,46,189,104,0,6,18,2,229,170,29,7,33,28,288,22,162,129,14,15,2,15,26,306,14,2021-09-10
996,9,15,35,0,4,3,18,51,66,0,0,6,3,63,61,18,7,42,18,166,16,69,81,2,4,0,7,11,186,6,2021-09-11
489,8,20,28,0,7,1,24,58,41,1,6,5,5,55,46,22,7,17,18,94,10,61,40,14,3,1,2,6,34,5,2021-09-12
1919,11,48,76,0,20,5,85,251,90,0,7,24,13,286,228,44,19,52,24,334,16,209,145,24,7,2,18,32,373,19,2021-09-13
1761,16,31,54,0,17,5,55,186,93,0,9,20,20,254,163,29,8,45,20,251,18,135,129,20,19,2,16,28,297,16,2021-09-14
1444,15,22,31,0,8,1,39,99,83,1,6,14,8,93,86,10,2,50,17,162,14,120,103,11,5,2,6,6,279,12,2021-09-15
304,6,15,32,0,5,0,18,66,39,0,3,3,9,77,35,5,5,37,9,163,7,41,26,4,9,0,5,8,128,7,2021-09-16
1728,17,41,72,0,16,4,38,164,86,0,5,15,6,310,186,48,9,56,27,265,7,166,122,22,5,2,13,28,303,10,2021-09-17
950,9,13,31,0,4,1,13,65,45,0,2,7,2,96,35,6,7,50,14,162,6,69,54,12,1,1,3,4,161,2,2021-09-18
398,7,21,18,0,3,0,15,39,24,0,0,3,1,61,35,11,2,24,10,109,7,42,37,7,2,0,2,8,63,4,2021-09-19
2031,17,53,53,0,20,4,28,189,84,0,7,17,5,310,177,25,39,46,27,301,14,169,136,30,10,2,12,24,421,12,2021-09-20
1576,10,26,47,0,15,4,43,166,73,0,5,14,9,259,133,20,8,30,18,269,14,155,114,38,5,1,10,27,260,21,2021-09-21
1617,10,27,42,0,23,3,31,138,67,1,6,16,8,233,71,29,6,29,13,271,19,136,114,17,9,1,11,19,255,6,2021-09-22
1353,17,21,34,0,36,2,45,90,57,0,0,21,14,215,94,22,8,29,11,234,10,139,110,31,12,0,11,15,221,15,2021-09-23
1351,8,25,41,1,32,4,72,74,48,0,7,9,8,195,88,18,3,24,15,250,2,110,78,10,13,0,8,15,223,6,2021-09-24
812,8,9,14,0,6,2,16,34,30,0,1,6,6,57,22,18,1,12,9,128,1,37,44,5,1,0,4,8,118,2,2021-09-25
337,7,8,14,0,3,0,9,30,33,0,0,6,1,27,22,10,1,11,3,119,3,28,33,5,3,0,3,3,37,2,2021-09-26
1489,8,32,36,0,52,4,58,100,50,0,9,16,7,240,132,24,18,21,14,254,5,134,126,28,15,0,11,29,285,9,2021-09-27
1035,9,24,39,0,29,5,44,86,43,0,7,12,6,189,78,24,7,22,23,212,4,113,97,18,20,2,8,17,174,6,2021-09-28
945,6,32,24,0,33,2,45,68,46,0,2,8,8,193,70,8,5,25,29,172,8,123,81,3,13,0,6,14,170,8,2021-09-29
748,5,24,26,0,28,7,25,58,33,1,2,5,10,144,69,10,10,19,10,164,3,75,90,6,4,0,1,11,187,4,2021-09-30
809,2,21,30,0,22,1,40,62,29,0,3,5,3,110,105,13,5,12,11,158,6,95,82,7,5,2,4,11,138,6,2021-10-01
401,5,13,16,1,3,0,10,19,14,0,0,4,0,15,36,7,0,15,10,84,5,44,44,3,2,2,3,1,110,5,2021-10-02
209,1,11,15,0,8,0,3,19,11,0,0,7,7,21,15,8,0,20,3,68,3,21,15,2,6,0,1,0,26,3,2021-10-03
989,7,41,35,0,45,3,43,83,38,0,5,7,5,133,82,13,11,23,15,153,5,116,92,17,4,2,3,11,184,6,2021-10-04
817,6,15,27,0,35,5,21,75,24,0,2,14,8,135,78,10,4,14,11,205,3,104,82,8,7,0,16,7,161,3,2021-10-05
758,4,26,24,0,36,6,38,51,22,0,2,9,5,94,56,9,8,6,12,114,2,86,82,12,5,0,6,5,118,6,2021-10-06
646,7,17,24,0,20,3,34,48,32,0,1,7,3,106,59,5,2,11,11,100,1,77,58,13,6,0,4,8,74,6,2021-10-07
535,3,14,18,0,6,1,14,35,32,0,4,7,0,93,40,9,1,10,8,80,3,68,58,2,1,0,6,6,37,6,2021-10-08
198,0,1,7,0,1,2,3,2,6,0,0,2,3,8,9,0,0,2,0,49,0,5,12,0,0,0,1,1,18,0,2021-10-09
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-10
